state,parliament_seat,dun_seat,polling_district,code,polling_centre,latitude,longitude
Selangor,P.094 HULU SELANGOR,N.05 HULU BERNAM,KUALA KALUMPANG,094/05/15,SEKOLAH KEBANGSAAN KALUMPANG,101.569059,3.636347
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,KAMPUNG BAHARU KERLING,094/06/01,SEKOLAH JENIS KEBANGSAAN (CINA) KERLING,101.609042,3.592347
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,PERTAK,094/06/02,SEKOLAH JENIS KEBANGSAAN (CINA) BUKIT FRASER,101.73749,3.706963
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,PERTAK,094/06/02,PUSAT PEMBANGUNAN PENDIDIKAN & NUTRISI KANAK-KANAK KAMPUNG PERTAK,,
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,PERTAK,094/06/02,TADIKA KEMAS KG. GERACHI JAYA,,
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,AMPANG PECHAH,094/06/03,SEKOLAH MENENGAH KEBANGSAAN AMPANG PECAH (BESTARI),,
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,KAMPUNG BAHARU CHINA K.K.B,094/06/04,SEKOLAH RENDAH JENIS KEBANGSAAN (CINA) KHING MING KUALA KUBU BHARU,,
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,BANDAR KUALA KUBU BAHARU,094/06/05,SEKOLAH MENENGAH KEBANGSAAN DATO` HAJI KAMARUDDIN; KUALA KUBU BHARU,,
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,KAMPUNG AIR JERNIH,094/06/06,SEKOLAH MENENGAH KEBANGSAAN KUALA KUBU BHARU (SM3KB); JALAN KOLAM AIR,,
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,KERLING,094/06/07,SEKOLAH KEBANGSAAN KERLING,101.600033,3.595411
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,LEMBAH BERINGIN,094/06/08,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG KERLING,101.588267,3.569007
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,LADANG NIGEL GARDNER,094/06/09,SEKOLAH JENIS KEBANGSAAN (TAMIL) NIGEL GARDNER BESTARI JAYA,,
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,JALAN KUALA KALI,094/06/10,SEKOLAH JENIS KEBANGSAAN (CINA) RASA,101.634067,3.49301
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,KAMPUNG BAHARU RASA,094/06/11,SEKOLAH JENIS KEBANGSAAN (CINA) RASA,101.634067,3.49301
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,PEKAN RASA,094/06/12,DEWAN ORANG RAMAI JALAN ANGGERIK; TAMAN RASA JAYA,,
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,KAMPUNG BAHARU BATANG KALI,094/06/13,SEKOLAH JENIS KEBANGSAAN (CINA) BATANG KALI,101.639021,3.462562
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,HULU YAM LAMA,094/06/14,SEKOLAH RENDAH JENIS KEBANGSAAN (CINA) CHOONG CHEE HULU YAM LAMA,,
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,BANDAR UTAMA BATANG KALI,094/06/15,SEKOLAH KEBANGSAAN BANDAR BARU BATANG KALI,101.654313,3.459212
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,BANDAR UTAMA BATANG KALI,094/06/15,SEKOLAH RENDAH AGAMA BANDAR UTAMA BATANG KALI,,
Selangor,P.094 HULU SELANGOR,N.06 KUALA KUBU BAHARU,BATU 30 HULU YAM,094/06/16,SEKOLAH KEBANGSAAN HULU YAM LAMA,,
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,BUKIT RASA,094/07/01,SEKOLAH KEBANGSAAN RASA,101.634909,3.501628
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,BATANG KALI,094/07/02,SEKOLAH KEBANGSAAN BATANG KALI,101.6447128,3.468095889
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,HULU KALI,094/07/03,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU BATANG KALI,101.653516,3.458035
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,KAMPUNG PADANG,094/07/04,SEKOLAH RENDAH AGAMA HULU YAM BAHARU,,
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,HULU YAM BARU 1,094/07/05,SEKOLAH KEBANGSAAN ULU YAM BHARU,101.6601369,3.43767313
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,HULU YAM BARU 2,094/07/06,SEKOLAH JENIS KEBANGSAAN (CINA) KAMPUNG GURNEY HULU YAM BAHARU,,
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,SERENDAH,094/07/07,SEKOLAH RENDAH AGAMA SERENDAH,,
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,SUNGAI CHOH,094/07/08,SEKOLAH KEBANGSAAN SUNGAI CHOH,,
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,SUNGAI GAPI,094/07/09,SEKOLAH KEBANGSAAN ANTARA GAPI,101.630251,3.422072
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,TAMAN BUKIT TERATAI,094/07/10,SEKOLAH JENIS KEBANGSAAN (TAMIL) SUNGAI CHOH TAMAN BUKIT TERATAI,,
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,SUNGAI BUAYA,094/07/11,SEKOLAH KEBANGSAAN SUNGAI BUAYA,,
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,BUKIT BERUNTUNG,094/07/12,SEKOLAH KEBANGSAAN BUKIT BERUNTUNG,101.555914,3.403768
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,BUKIT BERUNTUNG,094/07/12,SEKOLAH KEBANGSAAN BUKIT BERUNTUNG 2,101.569002,3.419058
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,BANDAR SUNGAI BUAYA,094/07/13,SEKOLAH MENENGAH KEBANGSAAN BANDAR SUNGAI BUAYA,101.530315,3.373289
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,BUKIT SENTOSA 1 HINGGA 5,094/07/14,SEKOLAH MENENGAH KEBANGSAAN BUKIT SENTOSA,101.567784,3.402257
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,BUKIT SENTOSA 6 HINGGA 12,094/07/15,SEKOLAH KEBANGSAAN BUKIT SENTOSA,101.585415,3.4145
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,BUKIT SENTOSA 6 HINGGA 12,094/07/15,SEKOLAH MENENGAH KEBANGSAAN BUKIT SENTOSA (2),,
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,TAMAN BUNGA RAYA,094/07/16,SEKOLAH RENDAH AGAMA TAMAN BUNGA RAYA,,
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,TAMAN BUNGA RAYA,094/07/16,SEKOLAH MENENGAH KEBANGSAAN TAMAN BUNGA RAYA (1),101.552568,3.439168
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,KAMPUNG BAHARU SERENDAH,094/07/17,SEKOLAH RENDAH JENIS KEBANGSAAN (CINA) SERENDAH,,
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,TAMAN BUNGA RAYA 2,094/07/18,SEKOLAH KEBANGSAAN TAMAN BUNGA RAYA (1),101.551522,3.438814
Selangor,P.094 HULU SELANGOR,N.07 BATANG KALI,SERI SERENDAH,094/07/19,SEKOLAH KEBANGSAAN SERENDAH,101.614235,3.369404
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,TERUSAN BESAR,095/08/01,SEKOLAH KEBANGSAAN BERJAYA SEKINCHAN,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,SAWAH SEMPADAN UTARA,095/08/02,SEKOLAH AGAMA RAKYAT (KAFA) INTEGRASI AL-AINIAH BLOK B & I SAWAH SEMPADAN,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,SUNGAI BURONG BENDANG,095/08/03,SEKOLAH KEBANGSAAN PARIT EMPAT SEKINCHAN,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,SUNGAI BURONG UTARA,095/08/04,SEKOLAH RENDAH AGAMA BATU 12 TANJONG KARANG,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,SUNGAI BURONG SELATAN,095/08/05,SEKOLAH KEBANGSAAN SUNGAI BURONG,101.137842,3.461977
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,BATU 9 TANJONG KARANG,095/08/06,SEKOLAH AGAMA MENENGAH TANJONG KARANG,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,SUNGAI SIREH,095/08/07,SEKOLAH KEBANGSAAN SUNGAI SIREH,101.17226,3.470091
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,SUNGAI SIREH UTARA,095/08/08,SEKOLAH KEBANGSAAN SERI GAMBUT TANJONG KARANG,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,SAWAH SEMPADAN SELATAN,095/08/09,SEKOLAH RENDAH AGAMA KUNCI AIR BUANG,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,SUNGAI TENGI KANAN,095/08/10,SEKOLAH KEBANGSAAN DATO' MANAN TANJONG KARANG,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,SUNGAI KAJANG,095/08/11,SEKOLAH MENENGAH KEBANGSAAN SERI DESA TANJONG KARANG,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,PEKAN TANJONG KARANG,095/08/12,SEKOLAH MENENGAH KEBANGSAAN DATO' HARUN TANJONG KARANG,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,BATU 7 TANJONG KARANG,095/08/13,SEKOLAH KEBANGSAAN TANJONG KARANG,101.1864,3.419862
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,BATU 11 TANJONG KARANG,095/08/14,SEKOLAH RENDAH AGAMA BATU 11; JALAN BERNAM TANJONG KARANG,,
Selangor,P.095 TANJONG KARANG,N.08 SUNGAI BURONG,BAGAN PASIR TANJONG KARANG,095/08/15,SEKOLAH JENIS KEBANGSAAN (CINA) YIT KHWAN BAGAN TANJONG KARANG,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,HULU TIRAM BURUK,095/09/01,SEKOLAH KEBANGSAAN SRI TIRAM TANJONG KARANG,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,HULU TIRAM BURUK UTARA,095/09/02,BALAI RAYA BLOK Q SAWAH SEMPADAN,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,BATANG BERJUNTAI SATU,095/09/03,KAFA INTERGRASI AL RIDZUAN BERJUNTAI BISTARI,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,LADANG MARY,095/09/04,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG MARY,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,SUNGAI TINGGI,095/09/05,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI TINGGI,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,BATANG BERJUNTAI UTARA,095/09/06,DEWAN SERBAGUNA SIME DARBY LADANG TENNAMARAN,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,KAMPUNG RAJA MUSA,095/09/07,SEKOLAH KEBANGSAAN JALAN RAJA MUSA,101.318686,3.40737
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,LADANG RAJA MUSA,095/09/08,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG RAJA MUSA,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,KAMPUNG BAHARU TIRAM BURUK,095/09/09,SEKOLAH RENDAH JENIS KEBANGSAAN (CINA) MING TEE KAMPUNG TIRAM BURUK LUAR,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,PARIT SERONG,095/09/10,SEKOLAH KEBANGSAAN PARIT SERONG,101.227014,3.41811
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,SUNGAI GULANG - GULANG,095/09/11,DEWAN ORANG RAMAI KAMPONG SUNGAI GULANG-GULANG,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,HUJUNG PERMATANG,095/09/12,SEKOLAH RENDAH AGAMA UJUNG PERMATANG,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,BELIMBING,095/09/13,SEKOLAH KEBANGSAAN BUKIT BELIMBING,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,PERMATANG,095/09/14,SEKOLAH KEBANGSAAN KUALA SELANGOR,101.250793,3.365691
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,PASIR PENAMBANG,095/09/15,SEKOLAH JENIS KEBANGSAAN (CINA) KHAI TEE PASIR PENAMBANG,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,SUNGAI YU,095/09/16,SEKOLAH AGAMA KAFA INTEGRASI AS-SULAMIAH KAMPUNG SUNGAI YU,,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,SUNGAI TERAP,095/09/17,SEKOLAH KEBANGSAAN SUNGAI TERAP,101.222259,3.389634
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,SAWAH SEMPADAN,095/09/18,"SEKOLAH RENDAH AGAMA BLOK ""P"" SAWAH SEMPADAN TANJONG KARANG",,
Selangor,P.095 TANJONG KARANG,N.09 PERMATANG,KAMPUNG LUBUK JAYA,095/09/19,BALAI RAYA KAMPUNG LUBUK JAYA,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,KUALA SELANGOR,096/10/01,SEKOLAH MENENGAH KEBANGSAAN SERI TANJONG KUALA SELANGOR,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,BANDAR BARU,096/10/02,SEKOLAH RENDAH AGAMA INTEGRASI BANDAR BARU KUALA SELANGOR,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,BANDAR BARU,096/10/02,SEKOLAH MENENGAH SAINS KUALA SELANGOR,101.258152,3.322362
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,ASAM JAWA,096/10/03,SEKOLAH RENDAH AGAMA ASSAM JAWA,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,KAMPUNG KUANTAN KELAB,096/10/04,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI BULOH,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,KAMPUNG KUANTAN,096/10/05,SEKOLAH KEBANGSAAN SULTAN ABDUL AZIZ KAMPUNG KUANTAN,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,PASANGAN,096/10/06,SEKOLAH KEBANGSAAN PASANGAN,101.308846,3.362244
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,LADANG SUNGAI RAMBAI,096/10/07,SEKOLAH JENIS KEBANGSAAN (TAMIL) SELANGOR RIVER,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,BUKIT ROTAN,096/10/08,SEKOLAH JENIS KEBANGSAAN (TAMIL) BUKIT ROTAN BARU,101.3462806,3.305697222
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,API-API,096/10/09,SEKOLAH RENDAH AGAMA KAMPUNG API-API,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,TELUK PIAI,096/10/10,SEKOLAH RENDAH AGAMA BANDAR MELAWATI,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,BUKIT KUCHING,096/10/11,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG BUKIT KUCHING TENGAH,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,PEKAN SUNGAI BULUH,096/10/12,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG WAH SASARAN,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,JERAM UTARA,096/10/13,SEKOLAH AGAMA MENENGAH JERAM,,
Selangor,P.096 KUALA SELANGOR,N.10 BUKIT MELAWATI,SASARAN JERAM,096/10/14,SEKOLAH RENDAH AGAMA SUNGAI BULOH,,
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,SUNGAI DARAH,096/11/01,SEKOLAH KEBANGSAAN RANTAU PANJANG BESTARI JAYA,,
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,BESTARI JAYA SELATAN,096/11/02,SEKOLAH MENENGAH KEBANGSAAN RAJA MUDA MUSA BATANG BERJUNTAI,,
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,JAYA SETIA,096/11/03,SEKOLAH KEBANGSAAN JAYA SETIA,101.4215,3.364442
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,BUKIT BADONG,096/11/04,SEKOLAH KEBANGSAAN BUKIT BADONG,,
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,KAMPUNG IJOK,096/11/05,SEKOLAH KEBANGSAAN IJOK,101.393168,3.309637
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,PEKAN IJOK,096/11/06,SEKOLAH JENIS KEBANGSAAN (CINA) IJOK,101.4158,3.3159
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,SIMPANG IJOK,096/11/07,SEKOLAH AGAMA RAKYAT AL- HILAL SPG. TIGA IJOK,,
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,BESTARI JAYA UTARA,096/11/08,SEKOLAH KEBANGSAAN BESTARI JAYA,101.39938,3.381506
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,LADANG BUKIT IJOK,096/11/09,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BUKIT IJOK,,
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,PARIT MAHANG,096/11/10,SEKOLAH KEBANGSAAN PARIT MAHANG,101.375053,3.2816
Selangor,P.096 KUALA SELANGOR,N.11 IJOK,BUKIT CHERAKAH,096/11/11,SEKOLAH KEBANGSAAN DATO' MAHARAJA LELA,101.35235,3.271809
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,FELDA BUKIT CHERAKAH,096/12/01,SEKOLAH KEBANGSAAN BUKIT CERAKA,101.435125,3.203839
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,BUKIT HIJAU,096/12/02,PEJABAT JKKK KAMPUNG BUKIT HIJAU,,
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,BUKIT KUCHING TENGAH,096/12/03,DEWAN ORANG RAMAI KAMPUNG BUKIT KUCHING TENGAH,,
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,SIMPANG TIGA,096/12/04,SEKOLAH KEBANGSAAN JERAM,101.320093,3.222154
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,JERAM,096/12/05,SEKOLAH KEBANGSAAN JERAM BATU 20 JERAM,,
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,SUNGAI SEMBILANG,096/12/06,SEKOLAH RENDAH JENIS KEBANGSAAN (CINA) LIAT CHOON (PUSAT) BATU 17; JERAM,,
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,TAMBAK JAWA,096/12/07,SEKOLAH KEBANGSAAN TAMBAK JAWA,101.315073,3.18226
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,BUKIT CLOH,096/12/08,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BUKIT CHERAKA,,
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,BUKIT KERAYONG,096/12/09,SEKOLAH KEBANGSAAN BUKIT KERAYONG,,
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,JERAM PANTAI,096/12/10,SEKOLAH RENDAH AGAMA PEKAN JERAM,,
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,BANDAR PUNCAK ALAM,096/12/11,SEKOLAH KEBANGSAAN PUNCAK ALAM 2,101.424617,3.226211
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,BANDAR PUNCAK ALAM,096/12/11,SEKOLAH KEBANGSAAN PUNCAK ALAM 3,101.425715,3.246114
Selangor,P.096 KUALA SELANGOR,N.12 JERAM,TUAN MEE,096/12/12,SEKOLAH KEBANGSAAN DESA AMAN KUALA SELANGOR,,
Selangor,P.097 SELAYANG,N.13 KUANG,PENGKALAN KUNDANG,097/13/01,SEKOLAH JENIS KEBANGSAAN (CINA) KUNDANG SELANGOR,,
Selangor,P.097 SELAYANG,N.13 KUANG,SUNGAI SERAI,097/13/02,SEKOLAH KEBANGSAAN SUNGAI SERAI KUANG,,
Selangor,P.097 SELAYANG,N.13 KUANG,PEKAN KUANG,097/13/03,SEKOLAH JENIS KEBANGSAAN (TAMIL) KUANG,101.550505,3.256246
Selangor,P.097 SELAYANG,N.13 KUANG,KAMPUNG GOMBAK,097/13/04,SEKOLAH RENDAH AGAMA KUANG BATU 18 3/4,,
Selangor,P.097 SELAYANG,N.13 KUANG,KAMPUNG KUANG,097/13/05,SEKOLAH KEBANGSAAN KUANG,101.535407,3.229848
Selangor,P.097 SELAYANG,N.13 KUANG,KAMPUNG CEMPEDAK,097/13/06,SEKOLAH AGAMA RAKYAT AL MANARAH,,
Selangor,P.097 SELAYANG,N.13 KUANG,SRI KUNDANG,097/13/07,SEKOLAH KEBANGSAAN SERI KUNDANG,101.521383,3.256113
Selangor,P.097 SELAYANG,N.13 KUANG,BANDAR TASIK PUTERI,097/13/08,SEKOLAH MENENGAH KEBANGSAAN BANDAR TASIK PUTERI,101.473604,3.287225
Selangor,P.097 SELAYANG,N.13 KUANG,BANDAR TASIK PUTERI,097/13/08,SEKOLAH KEBANGSAAN BANDAR TASIK PUTERI 2,,
Selangor,P.097 SELAYANG,N.13 KUANG,PENJARA SUNGAI BULOH,097/13/09,DEWAN MAJLIS DAERAH KUALA SELANGOR DESA COALFIELDS,,
Selangor,P.097 SELAYANG,N.14 RAWANG,BANDAR COUNTRY HOME 1,097/14/01,SEKOLAH KEBANGSAAN TAMAN DESA BANDAR COUNTRY HOMES,,
Selangor,P.097 SELAYANG,N.14 RAWANG,KUALA GARING,097/14/02,SEKOLAH JENIS KEBANGSAAN (TAMIL) RAWANG,101.569097,3.317595
Selangor,P.097 SELAYANG,N.14 RAWANG,KAMPUNG RAJAH,097/14/03,SEKOLAH MENENGAH KEBANGSAAN SERI GARING RAWANG,,
Selangor,P.097 SELAYANG,N.14 RAWANG,RAWANG,097/14/04,SEKOLAH KEBANGSAAN RAWANG,101.56973,3.316964
Selangor,P.097 SELAYANG,N.14 RAWANG,KAMPUNG MELAYU,097/14/05,PEJABAT/BILIK GERAKAN JKKK KAMPUNG LIM TAN,,
Selangor,P.097 SELAYANG,N.14 RAWANG,KAMPUNG KENANGA,097/14/06,SEKOLAH RENDAH AGAMA IBNU KHALDUN RAWANG,,
Selangor,P.097 SELAYANG,N.14 RAWANG,KAMPUNG BAHARU RAWANG,097/14/07,SEKOLAH RENDAH JENIS KEBANGSAAN (CINA) SAN YUK RAWANG,,
Selangor,P.097 SELAYANG,N.14 RAWANG,TAMAN SRI HIJAU,097/14/08,SEKOLAH KEBANGSAAN BUKIT RAWANG JAYA,101.582109,3.335702
Selangor,P.097 SELAYANG,N.14 RAWANG,KANCHING,097/14/09,SEKOLAH AGAMA MENENGAH RAWANG,,
Selangor,P.097 SELAYANG,N.14 RAWANG,TAMAN BERSATU,097/14/10,SEKOLAH KEBANGSAAN TAMAN TUN TEJA,101.589715,3.30417
Selangor,P.097 SELAYANG,N.14 RAWANG,TAMAN BUKIT RAWANG,097/14/11,SEKOLAH KEBANGSAAN BUKIT RAWANG JAYA,101.582109,3.335702
Selangor,P.097 SELAYANG,N.14 RAWANG,KAMPUNG TANJUNG,097/14/12,PEJABAT/BILIK GERAKAN JKKK KAMPUNG TANJUNG,,
Selangor,P.097 SELAYANG,N.14 RAWANG,BANDAR COUNTRY HOME 2,097/14/13,SEKOLAH MENENGAH KEBANGSAAN TAMAN DESA BANDAR COUNTRY HOMES,,
Selangor,P.097 SELAYANG,N.14 RAWANG,KOTA EMERALD EAST & WEST,097/14/14,SEKOLAH KEBANGSAAN TAMAN DESA (2),,
Selangor,P.097 SELAYANG,N.14 RAWANG,GARING JAYA,097/14/15,SEKOLAH KEBANGSAAN SINARAN BUDI,101.568622,3.315109
Selangor,P.097 SELAYANG,N.14 RAWANG,BATU ARANG BARAT,097/14/16,SEKOLAH KEBANGSAAN BATU ARANG,101.470839,3.321803
Selangor,P.097 SELAYANG,N.14 RAWANG,BATU ARANG TIMUR,097/14/17,SEKOLAH JENIS KEBANGSAAN (CINA) CHAP KUAN,,
Selangor,P.097 SELAYANG,N.14 RAWANG,BATU ARANG SELATAN,097/14/18,SEKOLAH MENENGAH KEBANGSAAN TUANKU ABDUL RAHMAN,101.472722,3.317509
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,BATU 16 RAWANG,097/15/01,SEKOLAH MENENGAH KEBANGSAAN RAWANG SEMEKAR,,
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,BANDAR BARU SELAYANG UTARA,097/15/02,SEKOLAH KEBANGSAAN BANDAR BARU SELAYANG,101.646487,3.25403
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,BUKIT IDAMAN,097/15/03,SEKOLAH MENENGAH KEBANGSAAN IDEAL HEIGHTS,101.641722,3.248801
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,SELAYANG BAHARU TIGA,097/15/04,SEKOLAH KEBANGSAAN SELAYANG BARU (1),,
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,SELAYANG BAHARU DUA,097/15/05,SEKOLAH KEBANGSAAN SELAYANG BARU DUA,,
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,SELAYANG BAHARU SATU,097/15/06,SEKOLAH JENIS KEBANGSAAN (CINA) SELAYANG BARU,101.667343,3.254526
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,TAMAN SELAYANG BAHARU,097/15/07,SEKOLAH RENDAH AGAMA SELAYANG BARU,,
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,SELAYANG PANDANG,097/15/08,SEKOLAH AGAMA RAKYAT UMMUL QURRA' SELAYANG PANDANG,,
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,SRI MELATI,097/15/09,SEKOLAH KEBANGSAAN TAMAN PRIMA SELAYANG,101.655771,3.244224
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,BANDAR BARU SELAYANG SELATAN,097/15/10,SEKOLAH KEBANGSAAN BANDAR BARU SELAYANG 2,,
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,KAMPUNG BENDAHARA,097/15/11,DEWAN SEROJA KAMPUNG BENDAHARA SELAYANG,,
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,KAMPUNG BENDAHARA,097/15/11,TABIKA KEMAS KAMPUNG BENDAHARA B,,
Selangor,P.097 SELAYANG,N.15 TAMAN TEMPLER,LEMBAH MUTIARA,097/15/12,DEWAN SERI SIANTAN KOMPLEKS SUKAN SERI SIANTAN MAJLIS PERBANDARAN SELAYANG,,
